ID	Directory	CreatedAt	UpdatedAt	Title	Creator	WordsCount	UniqueWordsCount	A1Words	A2Words	B1Words	B2Words	C1Words	C2Words	A1Readability	A2Readability	B1Readability	B2Readability	C1Readability	C2Readability
2adfb20a	robert-frost/north-of-boston	2022-10-04	2022-10-04	North of Boston	Robert Frost	7771	1801	414	291	339	330	227	136	68	78	87	93	97	99
800785db	robert-harris/the-ghost	2022-10-04	2022-10-04	The Ghost	Robert Harris	9029	1235	387	214	220	188	112	71	64	74	83	92	97	99
9225d67a	robert-hill/beowulf	2022-10-04	2022-10-04	Beowulf	Robert Hill	3355	827	328	157	170	103	48	16	59	73	86	93	96	100
89c72cd2	robert-james-waller/the-bridges-of-madison-county	2022-10-04	2022-10-04	The Bridges of Madison County	Robert James Waller	16204	2677	442	357	473	513	420	271	59	70	81	89	95	98
a6fa6b5a	robert-louis-stevenson/catriona	2022-10-04	2022-10-04	Catriona	Robert Louis Stevenson	42642	4727	468	465	798	1019	916	678	63	74	84	91	96	99
b2b3c1df	robert-louis-stevenson/kidnapped	2022-10-04	2022-10-04	Kidnapped	Robert Louis Stevenson	35953	4204	465	450	717	907	815	555	64	75	84	91	96	99
de1e2570	robert-louis-stevenson/the-black-arrow	2022-10-04	2022-10-04	The Black Arrow	Robert Louis Stevenson	3011	509	282	99	56	42	21	8	71	84	88	93	99	100
c14a65c4	robert-louis-stevenson/the-rajah-s-diamond	2022-10-04	2022-10-04	The Rajah’s Diamond	Robert Louis Stevenson	3401	706	327	144	107	86	26	14	69	82	89	97	99	100
4f1898c4	robert-louis-stevenson/the-strange-case-of-dr-jekyll-and-mr-hyde	2022-10-04	2022-10-04	The Strange Case of Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	11902	2935	443	376	564	580	502	352	58	69	81	90	96	99
65d44df4	robert-louis-stevenson/treasure-island	2022-10-04	2022-10-04	Treasure Island	Robert Louis Stevenson	32924	4012	457	443	688	873	792	514	60	72	82	90	96	99
10644b61	robert-quinn/food-around-the-world	2022-10-04	2022-10-04	Food around the World	Robert Quinn	2171	576	157	76	74	94	63	57	41	53	66	78	88	94
97749692	robert-sheckley/short-fiction	2022-10-04	2022-10-04	Short Fiction	Robert Sheckley	45051	5682	464	451	787	1057	1205	1008	54	65	75	84	92	98
fdb807fc	robert-w-chambers/the-king-in-yellow	2022-10-04	2022-10-04	The King in Yellow	Robert W. Chambers	34850	5267	468	470	805	1152	1212	830	52	65	76	87	95	99
8b21d6d5	robert-w-service/songs-of-a-sourdough	2022-10-04	2022-10-04	Songs of a Sourdough	Robert W. Service	6347	2006	365	251	312	365	340	246	48	62	74	85	93	98
f129f73c	robert-wellington/the-willing-ghost	2022-10-04	2022-10-04	The Willing Ghost	Robert Wellington	3668	938	330	148	170	137	77	51	64	75	85	93	97	99
1d1dfbaf	rod-smith/jack-s-came	2022-10-04	2022-10-04	Jack's Came	Rod Smith	2312	450	245	70	60	33	24	9	71	81	91	95	99	100
c6f7bc63	rod-smith/jennifer-lopez	2022-10-04	2022-10-04	Jennifer Lopez	Rod Smith	899	272	129	37	30	29	22	12	56	68	78	85	94	97
562be0a7	rolf-boldrewood/robbery-under-arms	2022-10-04	2022-10-04	Robbery Under Arms	Rolf Boldrewood	111786	5375	470	474	826	1163	1130	824	69	80	87	93	98	100
92d9975d	romesh-gunesekera/carapace	2022-10-04	2022-10-04	Carapace	Romesh Gunesekera	804	383	190	73	51	36	12	12	66	79	87	94	97	99
6b28bb08	rosemary-border/the-fifteenth-character	2022-10-04	2022-10-04	The Fifteenth Character	Rosemary Border	768	232	134	41	21	19	11	4	56	71	81	90	97	99
e7320938	roswitha-of-gandersheim/plays	2022-10-04	2022-10-04	Plays	Roswitha of Gandersheim	15845	3039	441	366	596	631	546	325	49	62	76	87	94	99
dc84515b	rowena-wakefield/nobody-listens	2022-10-04	2022-10-04	Nobody Listens	Rowena Wakefield	2366	297	181	46	27	23	13	4	71	83	88	93	97	100
aa5c83ff	rudolph-erich-raspe/the-surprising-adventures-of-baron-munchausen	2022-10-04	2022-10-04	The Surprising Adventures of Baron Munchausen	Rudolph Erich Raspe	25763	4807	463	458	747	1048	1032	751	46	60	74	86	94	99
a54efb75	rudyard-kipling/just-so-stories	2022-10-04	2022-10-04	Just So Stories	Rudyard Kipling	16460	2031	402	288	313	334	286	201	59	71	80	87	92	98
22339c9b	rudyard-kipling/kim	2022-10-04	2022-10-04	Kim	Rudyard Kipling	52065	5938	468	463	813	1210	1305	1063	55	67	77	86	94	98
3b440ddb	rudyard-kipling/the-jungle-book	2022-10-04	2022-10-04	The Jungle Book	Rudyard Kipling	24872	2863	443	364	462	564	521	326	60	71	81	90	97	99
3438ad03	ruskin-bond/the-night-train-at-deoli	2022-10-04	2022-10-04	The Night Train at Deoli	Ruskin Bond	639	315	182	51	33	35	11	2	65	82	88	97	100	100
7ac54461	russell-thorndike/doctor-syn	2022-10-04	2022-10-04	Doctor Syn	Russell Thorndike	32628	4224	466	452	715	958	862	555	57	68	78	88	95	99
685cccf5	ruth-hobart/aladdin	2022-10-04	2022-10-04	Aladdin	Ruth Hobart	650	156	92	28	19	10	3	2	54	63	82	85	90	92
acf5f74d	ruth-hobart/cinderella	2022-10-04	2022-10-04	Cinderella	Ruth Hobart	439	151	85	19	20	14	6	4	57	68	80	88	90	100
47dde242	s-m-mitra/hindu-tales-from-the-sanskrit	2022-10-04	2022-10-04	Hindu Tales from the Sanskrit	S. M. Mitra	17878	2052	440	359	460	396	237	123	67	79	89	95	98	100
aee6f5fd	saki-saki/wicked-and-humorous-tales	2022-10-04	2022-10-04	Wicked and Humorous Tales	Saki Saki	3991	965	363	185	157	151	48	44	66	79	88	95	97	99
d5bed391	saki/laura	2022-10-04	2022-10-04	Laura	Saki	642	328	166	48	49	42	11	6	62	75	83	93	94	99
678621a0	sally-m-stockton/robin-hood	2022-10-04	2022-10-04	Robin Hood	Sally M. Stockton	1801	495	240	99	62	54	24	12	55	68	76	82	98	99
d5f79463	sally-m-stockton/zorro	2022-10-04	2022-10-04	Zorro	Sally M. Stockton	1899	435	233	77	57	43	15	7	62	75	84	91	95	100
19f087d0	samuel-butler/erewhon	2022-10-04	2022-10-04	Erewhon	Samuel Butler	38538	5398	466	470	816	1162	1202	894	56	67	79	89	95	99
4bd7996e	samuel-butler/hudibras	2022-10-04	2022-10-04	Hudibras	Samuel Butler	40093	6095	466	448	766	1194	1351	1169	48	60	73	84	92	98
14c07f6	samuel-butler/the-way-of-all-flesh	2022-10-04	2022-10-04	The Way of All Flesh	Samuel Butler	72078	6933	471	481	906	1394	1649	1429	63	73	82	90	96	99
81532770	samuel-johnson/the-history-of-rasselas-prince-of-abyssinia	2022-10-04	2022-10-04	The History of Rasselas, Prince of Abyssinia	Samuel Johnson	18190	3452	442	370	598	735	677	487	49	62	77	88	95	99
fd6e1098	samuel-pepys/the-diary	2022-10-04	2022-10-04	The Diary	Samuel Pepys	603204	11051	473	493	951	1704	2479	2732	64	74	84	92	97	99
d1ab4c82	samuel-richardson/clarissa-harlowe	2022-10-04	2022-10-04	Clarissa Harlowe	Samuel Richardson	404279	10233	473	485	954	1637	2310	2559	59	70	82	91	96	100
1015919d	sara-paretsky/at-the-old-swimming-hole	2022-10-04	2022-10-04	At the Old Swimming Hole	Sara Paretsky	1093	436	237	86	60	34	11	7	66	82	91	97	99	100
f73bcc7a	sara-paretsky/deadlock	2022-10-04	2022-10-04	Deadlock	Sara Paretsky	9359	1411	404	254	268	250	131	60	61	73	83	94	97	99
77552e27	sarah-orne-jewett/the-country-of-the-pointed-firs	2022-10-04	2022-10-04	The Country of the Pointed Firs	Sarah Orne Jewett	20762	3231	454	404	576	678	566	389	63	74	83	91	97	99
c12660ed	sax-rohmer/brood-of-the-witch-queen	2022-10-04	2022-10-04	Brood of the Witch-Queen	Sax Rohmer	32740	4677	462	451	736	981	1012	727	51	64	75	86	95	99
3f41d99b	sax-rohmer/the-insidious-dr-fu-manchu	2022-10-04	2022-10-04	The Insidious Dr. Fu-Manchu	Sax Rohmer	36011	5201	463	456	784	1115	1155	827	50	62	76	87	94	99
dce4e1aa	sefi-atta/the-photograph	2022-10-04	2022-10-04	The Photograph	Sefi Atta	417	226	106	43	33	21	11	5	51	67	78	92	96	98
fe764a64	selma-lagerl-f/short-fiction	2022-10-04	2022-10-04	Short Fiction	Selma Lagerlöf	122044	7161	468	480	915	1534	1825	1378	63	74	84	92	97	100
72cd2e8d	selma-lagerl-f/the-story-of-g-sta-berling	2022-10-04	2022-10-04	The Story of Gösta Berling	Selma Lagerlöf	58914	4804	466	448	757	1084	1114	689	61	73	84	92	97	100
8c4d4744	selma-lagerl-f/the-wonderful-adventures-of-nils	2022-10-04	2022-10-04	The Wonderful Adventures of Nils	Selma Lagerlöf	73826	5264	463	453	806	1159	1185	868	59	71	81	91	96	100
53db023e	seneca/dialogues	2022-10-04	2022-10-04	Dialogues	Seneca	103600	6970	463	459	865	1379	1699	1495	54	66	80	91	96	100
309f0ade	sherwood-anderson/winesburg-ohio	2022-10-04	2022-10-04	Winesburg, Ohio	Sherwood Anderson	36183	3940	463	434	706	865	745	518	63	75	84	92	96	100
fa1135b9	sigfrid-siwertz/downstream	2022-10-04	2022-10-04	Downstream	Sigfrid Siwertz	61787	6445	468	475	885	1354	1600	1165	55	68	79	89	96	99
6315e9db	silvia-tiberio/amazing-inventors	2022-10-04	2022-10-04	Amazing Inventors	SilviaTiberio	3360	750	270	124	112	105	64	48	56	68	79	89	94	98
ce77d9d3	silvia-tiberio/amazing-leaders	2022-10-04	2022-10-04	Amazing Leaders	SilviaTiberio	3010	655	253	117	84	97	55	33	58	74	82	92	96	100
2ed9f32b	simon-beaver/fantastic-creatures-monsters-mermaids-and-wild-men	2022-10-04	2022-10-04	Fantastic Creatures Monsters, Mermaids, and Wild Men	Simon Beaver	900	262	141	35	29	21	12	14	64	75	83	93	95	99
9dbe57b	simon-brett/how-is-your-mother	2022-10-04	2022-10-04	How is Your Mother	Simon Brett	1042	374	224	62	43	27	14	3	72	82	89	93	99	100
f544de90	sinclair-lewis/arrowsmith	2022-10-04	2022-10-04	Arrowsmith	Sinclair Lewis	80777	9154	470	483	933	1565	2007	1911	47	57	70	82	91	97
30da96c8	sinclair-lewis/babbitt	2022-10-04	2022-10-04	Babbitt	Sinclair Lewis	63052	7804	470	479	896	1421	1781	1506	50	60	72	82	92	97
38235e25	sinclair-lewis/main-street	2022-10-04	2022-10-04	Main Street	Sinclair Lewis	83684	9194	470	481	922	1567	2056	2015	49	60	71	82	92	97
cd5e76bb	sir-arthur-conan-doyle/the-great-keinplatz-experiment	2022-10-04	2022-10-04	The Great Keinplatz Experiment	Sir Arthur Conan Doyle	1496	658	271	127	102	91	38	21	60	73	86	95	98	100
b9bbdada	solomon-northup/twelve-years-a-slave	2022-10-04	2022-10-04	Twelve Years a Slave	Solomon Northup	39353	5194	468	466	809	1218	1158	797	49	62	75	88	95	99
4e24c9ca	somerset-maugham/a-friend-in-need	2022-10-04	2022-10-04	A Friend in Need	Somerset Maugham	677	349	191	52	47	29	16	11	67	77	88	93	96	100
b4da8a47	somerset-maugham/the-end-of-the-flight	2022-10-04	2022-10-04	The End of the Flight	Somerset Maugham	964	421	222	64	59	45	20	8	70	80	89	95	98	100
54d5155	somerset-maugham/the-luncheon	2022-10-04	2022-10-04	The Luncheon	Somerset Maugham	646	328	166	47	43	41	20	7	63	72	82	90	97	99
da1bf99c	somerset-maugham/the-verger	2022-10-04	2022-10-04	The Verger	Somerset Maugham	1006	447	221	83	47	54	26	12	64	76	83	92	96	100
f136aee	somerset-maugham/the-wash-tub	2022-10-04	2022-10-04	The Wash-tub	Somerset Maugham	1122	542	239	87	88	73	29	14	62	75	86	95	98	99
cb5f5314	stanley-g-weinbaum/short-fiction	2022-10-04	2022-10-04	Short Fiction	Stanley G. Weinbaum	23073	3985	451	423	639	782	767	593	53	65	76	86	94	98
80a17f7a	stanley-g-weinbaum/the-dark-other	2022-10-04	2022-10-04	The Dark Other	Stanley G. Weinbaum	24649	3983	448	409	613	801	768	611	53	64	75	87	94	99
18873e0a	stella-gibbons/cold-comfort-farm	2022-10-04	2022-10-04	Cold Comfort Farm	Stella Gibbons	15788	2033	452	345	445	411	212	110	59	72	83	93	96	100
339fab35	stephen-bryant/the-story-of-the-internet	2022-10-04	2022-10-04	The Story of the Internet	Stephen Bryant	9629	1287	368	238	241	206	118	77	54	64	76	85	95	99
a8a8bce3	stephen-crane/the-red-badge-of-courage	2022-10-04	2022-10-04	The Red Badge of Courage	Stephen Crane	23069	4213	439	397	662	865	956	623	49	63	75	86	95	99
ce19b1a8	stephen-king/gramma	2022-10-04	2022-10-04	Gramma	Stephen King	2229	531	277	87	59	59	25	13	67	78	85	90	92	100
984bd137	stephen-king/the-method-of-breathing	2022-10-04	2022-10-04	The Method of Breathing	Stephen King	12175	2826	437	348	470	568	453	327	59	68	80	88	94	98
f722ad54	stephen-leacock/sunshine-sketches-of-a-little-town	2022-10-04	2022-10-04	Sunshine Sketches of a Little Town	Stephen Leacock	29227	4197	464	439	692	913	812	608	57	68	78	88	94	99
a92d2c58	stephen-rabley/marcel-and-the-shakespeare-letters	2022-10-04	2022-10-04	Marcel and the Shakespeare Letters	Stephen Rabley	1154	227	129	37	19	21	8	8	63	72	84	90	92	100
3ac4d61e	stephen-rabley/the-eyes-of-montezuma	2022-10-04	2022-10-04	The Eyes of Montezuma	Stephen Rabley	1544	416	228	74	49	33	18	9	65	78	84	93	96	99
5b112c4e	sue-arengo/a-taste-of-murder-new	2022-10-04	2022-10-04	A Taste of Murder-New	Sue Arengo	2777	624	301	121	93	64	25	12	66	78	88	94	99	100
d61b070c	sue-arengo/the-goose-girl	2022-10-04	2022-10-04	The Goose Girl	Sue Arengo	690	180	135	22	10	11	2	0	75	89	96	100	100	100
2924ed30	sue-grafton/l-is-for-lawless	2022-10-04	2022-10-04	L is for Lawless	Sue Grafton	11703	1222	383	215	214	184	120	62	60	70	83	90	97	99
fdc042d4	sue-murray/blue-moon-beach	2022-10-04	2022-10-04	Blue Moon Beach	Sue Murray	2725	350	212	59	42	21	10	6	65	78	85	94	99	100
5275eacb	suetonius/the-lives-of-the-caesars	2022-10-04	2022-10-04	The Lives of the Caesars	Suetonius	64271	6420	463	456	832	1238	1452	1290	47	59	72	83	92	98
ac664b0a	sun-tzu/the-art-of-war	2022-10-04	2022-10-04	The Art of War	Sun Tzu	33396	4698	444	398	696	928	985	841	44	58	71	83	91	99
4e173499	susanna-haswell-rowson/charlotte-temple	2022-10-04	2022-10-04	Charlotte Temple	Susanna Haswell Rowson	18357	3260	457	396	630	684	598	417	51	63	79	91	97	100
eb871ad6	syril-hare/as-the-inspector-said	2022-10-04	2022-10-04	As the Inspector Said	Syril Hare	467	253	155	42	28	18	7	2	65	78	92	98	100	100
99d7b113	t-s-eliot/poetry	2022-10-04	2022-10-04	Poetry	T. S. Eliot	5800	2407	407	296	368	469	372	270	44	57	69	81	91	96
6567877b	taras-shevchenko/poetry	2022-10-04	2022-10-04	Poetry	Taras Shevchenko	7858	1959	385	275	365	382	302	190	53	66	79	88	96	99
49473821	terry-tomscha/mystery-of-coniston-water	2022-10-04	2022-10-04	Mystery of Coniston Water	Terry Tomscha	3625	637	268	124	91	84	39	19	62	74	88	95	98	100
2612d213	terry-tomscha/the-long-shot	2022-10-04	2022-10-04	The Long Shot	Terry Tomscha	4242	787	294	128	125	104	66	47	60	72	82	90	94	97
84b8b3ed	th-dreiser/the-lost-phoebe	2022-10-04	2022-10-04	The Lost Phoebe	Th. Dreiser	636	263	171	44	21	20	5	2	70	80	89	94	100	100
7e9aeda	theodore-dreiser/an-american-tragedy	2022-10-04	2022-10-04	An American Tragedy	Theodore Dreiser	161259	8506	467	480	925	1506	1923	1945	59	70	81	90	96	99
12ac9d3a	theodore-dreiser/sister-carrie	2022-10-04	2022-10-04	Sister Carrie	Theodore Dreiser	75058	6372	467	474	868	1287	1487	1235	61	72	83	91	96	99
20ca7187	theodore-roosevelt/the-rough-riders	2022-10-04	2022-10-04	The Rough Riders	Theodore Roosevelt	34274	4355	463	422	725	907	882	614	50	62	75	87	94	98
4f3e5c62	thomas-bulfinch/bulfinch-s-mythology	2022-10-04	2022-10-04	Bulfinch’s Mythology	Thomas Bulfinch	158439	9622	470	487	947	1646	2376	2334	46	59	73	85	93	98
7e3d4d26	thomas-carlyle/sartor-resartus	2022-10-04	2022-10-04	Sartor Resartus	Thomas Carlyle	42128	7367	468	460	854	1311	1639	1558	46	56	70	81	91	97
c5e42011	thomas-de-quincey/confessions-of-an-english-opium-eater	2022-10-04	2022-10-04	Confessions of an English Opium-Eater	Thomas De Quincey	18315	4149	462	395	688	864	844	615	49	61	75	86	94	99
37a27242	thomas-de-quincey/suspiria-de-profundis	2022-10-04	2022-10-04	Suspiria de Profundis	Thomas De Quincey	30709	5457	462	447	774	1136	1250	928	47	59	72	85	94	98
c745511b	thomas-hardy/a-moment-of-madness	2022-10-04	2022-10-04	A Moment of Madness	Thomas Hardy	1958	542	291	100	71	48	16	14	72	84	93	98	99	100
dfbf2a76	thomas-hardy/far-from-the-madding-crowd	2022-10-04	2022-10-04	Far from the Madding Crowd	Thomas Hardy	67690	7540	467	481	885	1462	1847	1644	55	66	77	87	95	99
f5a097d5	thomas-hardy/jude-the-obscure	2022-10-04	2022-10-04	Jude the Obscure	Thomas Hardy	67995	7274	469	477	894	1437	1715	1527	59	70	80	88	96	99
f76a17f3	thomas-hardy/tess-of-the-d-urbervilles	2022-10-04	2022-10-04	Tess of the d’Urbervilles	Thomas Hardy	70233	8010	468	476	913	1457	1862	1792	56	67	78	87	94	99
7b254195	thomas-hardy/the-mayor-of-casterbridge	2022-10-04	2022-10-04	The Mayor of Casterbridge	Thomas Hardy	54824	6842	469	473	882	1321	1609	1395	57	68	80	88	95	99
bb7e9c03	thomas-hardy/the-three-strangers	2022-10-04	2022-10-04	The Three Strangers	Thomas Hardy	1594	510	279	98	66	38	16	6	69	80	89	95	98	99
26219d09	thomas-hardy/the-woodlanders	2022-10-04	2022-10-04	The Woodlanders	Thomas Hardy	63476	7075	464	473	859	1394	1673	1436	57	70	80	89	95	99
f87d46c3	thomas-hardy/what-the-shepherd-saw	2022-10-04	2022-10-04	What the Shepherd Saw	Thomas Hardy	1944	515	304	92	54	33	22	7	74	87	93	98	100	100
46e374c	thomas-kempis/the-imitation-of-christ	2022-10-04	2022-10-04	The Imitation of Christ	Thomas à Kempis	29089	3010	416	333	510	593	581	414	55	66	80	89	96	100
20d8b471	thomas-love-peacock/nightmare-abbey	2022-10-04	2022-10-04	Nightmare Abbey	Thomas Love Peacock	12814	3507	461	384	592	745	669	468	49	61	73	84	93	99
63c705e6	thomas-malory/le-morte-d-arthur	2022-10-04	2022-10-04	Le Morte d’Arthur	Thomas Malory	152452	3864	435	387	578	752	748	573	61	73	83	92	97	100
ba34bef2	thomas-mann/bashan-and-i	2022-10-04	2022-10-04	Bashan and I	Thomas Mann	18598	4405	449	409	681	869	907	687	48	60	73	84	92	98
6bc9fd36	thomas-paine/essays	2022-10-04	2022-10-04	Essays	Thomas Paine	24528	3712	428	351	639	771	770	548	46	60	75	87	96	99
36e5bee2	thomas-paine/the-age-of-reason	2022-10-04	2022-10-04	The Age of Reason	Thomas Paine	43706	4737	461	420	721	926	994	808	51	61	74	85	94	99
d476a84e	thomas-paine/the-american-crisis	2022-10-04	2022-10-04	The American Crisis	Thomas Paine	37062	4644	452	413	733	976	1023	777	46	60	75	88	96	99
14624d54	thomas-paine/the-rights-of-man	2022-10-04	2022-10-04	The Rights of Man	Thomas Paine	44640	4603	448	407	714	949	1004	756	45	61	76	87	96	99
7d52547	thornton-w-burgess/green-forest-stories	2022-10-04	2022-10-04	Green Forest Stories	Thornton W. Burgess	40013	2123	423	349	436	404	303	157	65	77	85	92	98	100
2a9f0acb	thornton-w-burgess/green-meadow-stories	2022-10-04	2022-10-04	Green Meadow Stories	Thornton W. Burgess	42923	2201	427	351	410	405	336	199	64	76	85	93	97	100
74956e73	thorstein-veblen/the-theory-of-the-leisure-class	2022-10-04	2022-10-04	The Theory of the Leisure Class	Thorstein Veblen	54598	4695	394	314	531	757	937	1034	35	48	60	73	86	96
2b322c02	tim-vicary/city-of-lights	2022-10-04	2022-10-04	City of Lights	Tim Vicary	3299	629	310	104	84	63	42	17	65	77	84	92	98	100
d204e1a9	tim-vicary/diana-princess-of-wales	2022-10-04	2022-10-04	Diana; Princess of Wales	Tim Vicary	1450	304	163	41	30	33	20	10	67	74	84	94	97	100
5a89560b	tim-vicary/dinosaurs	2022-10-04	2022-10-04	Dinosaurs	Tim Vicary	5321	748	307	122	114	85	42	36	56	71	81	87	91	97
98bbded8	tim-vicary/ireland	2022-10-04	2022-10-04	Ireland	Tim Vicary	3432	659	260	119	79	91	44	37	54	68	75	90	94	98
7e94bb70	tim-vicary/mary-queen-of-scots	2022-10-04	2022-10-04	Mary, Queen of Scots	Tim Vicary	2927	415	242	73	40	33	17	4	74	87	93	97	100	100
2000487d	tim-vicary/mutiny-on-the-bounty	2022-10-04	2022-10-04	Mutiny on the Bounty	Tim Vicary	3049	430	227	78	46	39	13	13	64	79	86	90	92	98
9076361b	tim-vicary/the-bronte-story	2022-10-04	2022-10-04	The Bronte Story	Tim Vicary	4886	737	342	140	111	81	32	19	73	83	91	97	99	99
d294975d	tim-vicary/the-everest-story	2022-10-04	2022-10-04	The Everest Story	Tim Vicary	5042	684	312	124	91	66	46	28	59	74	84	90	95	99
f0d7ed32	tim-vicary/the-murder-of-mary-jones	2022-10-04	2022-10-04	The Murder of Mary Jones	Tim Vicary	2567	269	178	25	21	26	9	5	63	74	81	91	96	97
499cae64	tim-vicary/the-visit	2022-10-04	2022-10-04	The Visit	Tim Vicary	1917	391	224	78	43	24	14	4	69	82	87	95	98	100
3e0d6c8d	tim-vicary/titanic	2022-10-04	2022-10-04	Titanic	Tim Vicary	2870	455	230	61	57	38	30	26	63	73	81	87	94	99
ecd42c77	tim-vicary/white-death	2022-10-04	2022-10-04	White Death	Tim Vicary	3061	321	201	51	27	24	7	8	71	81	88	96	97	98
d5317929	tod-collins/the-festive-season-in-a-part-of-africa	2022-10-04	2022-10-04	The Festive Season in a Part of Africa	Tod Collins	422	224	135	30	18	20	10	8	64	75	81	90	96	99
6885e7f7	tom-taylor/our-american-cousin	2022-10-04	2022-10-04	Our American Cousin	Tom Taylor	9365	1922	419	285	358	351	273	164	59	69	80	90	96	99
a1aefde5	truman-capote/breakfast-at-tiffany-s	2022-10-04	2022-10-04	Breakfast at Tiffany's	Truman Capote	8898	1101	377	209	203	161	76	53	65	78	87	94	98	100
fde48fdd	upton-sinclair/the-jungle	2022-10-04	2022-10-04	The Jungle	Upton Sinclair	69165	6352	470	482	873	1372	1452	1126	59	70	80	90	96	99
54bc6c34	veronica-henry/a-sea-change	2022-10-04	2022-10-04	A Sea Change	Veronica Henry	7967	1832	402	285	304	326	246	160	60	72	82	90	96	99
3a71df9b	vicary-tim/the-hitch-hiker	2022-10-04	2022-10-04	The Hitch Hiker	Vicary Tim	3128	548	287	95	71	54	25	11	71	83	92	96	99	100
5715c361	victor-hugo/les-mis-rables	2022-10-04	2022-10-04	Les Misérables	Victor Hugo	267960	12275	469	491	967	1825	2932	3255	49	62	75	86	94	99
3a807f29	victor-hugo/les-miserables	2022-10-04	2022-10-04	Les Miserables	Victor Hugo	14100	1770	440	348	421	326	149	64	67	81	91	97	99	100
a63617dd	victor-hugo/notre-dame-de-paris	2022-10-04	2022-10-04	Notre-Dame de Paris	Victor Hugo	89647	8097	468	478	913	1531	1939	1760	48	60	73	85	94	99
2df67e2	victoria-bradshaw/the-enchanted-horse	2022-10-04	2022-10-04	The Enchanted Horse	Victoria Bradshaw	656	251	159	46	23	16	5	2	69	82	94	97	100	100
da149525	victoria-bradshaw/the-second-voyage-of-sindbad-the-sailor	2022-10-04	2022-10-04	The Second Voyage of Sindbad the Sailor	Victoria Bradshaw	712	265	162	42	29	22	5	3	63	78	90	98	99	99
acfb1cfd	victoria-bradshaw/the-story-of-the-young-king-of-the-black-islands	2022-10-04	2022-10-04	The Story of the Young King of the Black Islands	Victoria Bradshaw	524	215	140	33	14	18	8	2	72	86	92	98	100	100
eba08398	victoria-heward/the-secret-of-the-stones	2022-10-04	2022-10-04	The Secret of the Stones	Victoria Heward	2334	519	236	100	72	60	29	16	60	75	83	92	98	99
35caaf84	victoria-spence/famous-british-criminals	2022-10-04	2022-10-04	Famous British Criminals	Victoria Spence	4656	1003	330	187	193	152	83	49	54	70	83	93	97	100
4d590626	vijita-fernando/missiya-the-wild-one	2022-10-04	2022-10-04	Missiya, the Wild One	Vijita Fernando	893	401	225	63	43	38	14	12	74	84	91	96	98	100
c80cf833	virgil/the-aeneid	2022-10-04	2022-10-04	The Aeneid	Virgil	54517	4518	442	389	655	923	981	763	43	57	73	86	95	99
9e511456	virginia-woolf/jacob-s-room	2022-10-04	2022-10-04	Jacob’s Room	Virginia Woolf	29327	5035	463	458	737	1043	1085	859	53	65	75	86	94	99
55eef33b	virginia-woolf/mrs-dalloway	2022-10-04	2022-10-04	Mrs. Dalloway	Virginia Woolf	31708	4813	464	453	722	1060	1055	730	59	70	80	90	96	99
e8533e94	virginia-woolf/night-and-day	2022-10-04	2022-10-04	Night and Day	Virginia Woolf	78044	6935	464	479	891	1450	1721	1416	58	71	82	90	97	100
6077a68b	virginia-woolf/the-voyage-out	2022-10-04	2022-10-04	The Voyage Out	Virginia Woolf	67375	6239	469	478	865	1377	1527	1129	60	72	82	91	97	100
407627f2	vladimir-korolenko/short-fiction	2022-10-04	2022-10-04	Short Fiction	Vladimir Korolenko	112430	7910	466	484	942	1637	2141	1658	57	69	81	90	97	100
7031c414	voltaire/candide	2022-10-04	2022-10-04	Candide	Voltaire	16586	3453	461	417	616	740	614	402	54	65	77	87	94	98
e49cf0d3	voltairine-de-cleyre/poetry	2022-10-04	2022-10-04	Poetry	Voltairine de Cleyre	8575	2062	384	255	361	399	349	227	51	65	78	89	96	99
860106f9	voltairine-de-cleyre/short-fiction	2022-10-04	2022-10-04	Short Fiction	Voltairine de Cleyre	10248	2668	444	357	483	507	464	276	56	68	80	88	95	99
edb78cde	vsevolod-garshin/short-fiction	2022-10-04	2022-10-04	Short Fiction	Vsevolod Garshin	54249	5610	465	472	836	1224	1308	915	58	71	81	90	96	99
39d14cf3	w-e-b-du-bois/the-souls-of-black-folk	2022-10-04	2022-10-04	The Souls of Black Folk	W. E. B. Du Bois	37006	5812	466	465	806	1148	1282	1083	46	59	73	86	93	98
178b3751	w-somerset-maugham/of-human-bondage	2022-10-04	2022-10-04	Of Human Bondage	W. Somerset Maugham	118970	8129	469	484	935	1534	1955	1790	59	71	82	91	96	99
8192dc1d	w-somerset-maugham/on-a-chinese-screen	2022-10-04	2022-10-04	On a Chinese Screen	W. Somerset Maugham	24268	4781	467	453	760	1018	1005	758	53	65	76	87	94	99
eb91bc10	w-somerset-maugham/the-magician	2022-10-04	2022-10-04	The Magician	W. Somerset Maugham	6384	1473	415	291	295	242	142	65	66	78	89	96	99	100
159e9d80	w-somerset-maugham/the-moon-and-sixpence	2022-10-04	2022-10-04	The Moon and Sixpence	W. Somerset Maugham	33273	5004	468	451	803	1051	1069	832	58	69	80	88	95	99
532e7276	w-w-jacobs/the-lady-of-the-barge	2022-10-04	2022-10-04	The Lady of the Barge	W. W. Jacobs	23107	3595	457	429	615	780	689	460	59	71	81	90	96	99
d7de41b8	walter-de-la-mare/memoirs-of-a-midget	2022-10-04	2022-10-04	Memoirs of a Midget	Walter de la Mare	73544	8074	468	486	907	1474	1895	1839	54	66	77	87	94	99
